Longitude,Latitude,UHI_Class
-13.21588833,8.449333333,Low
-13.21594,8.449266667,Low
-13.21596,8.44923,Low
-13.21597833,8.449191667,Low
-13.215995,8.449153333,Low
-13.21601333,8.449115,Low
-13.21613333,8.448921667,Low
-13.216155,8.448883333,Low
-13.21620833,8.448723333,Low
-13.21622667,8.448548333,Low
-13.21623,8.44821,Low
-13.21622833,8.448128333,Low
-13.21622833,8.448086667,Low
-13.21623,8.448001667,Low
-13.216225,8.447911667,Low
-13.21621333,8.447868333,Low
-13.2162,8.447745,Low
-13.21619,8.44749,Low
-13.21620833,8.447355,Low
-13.21623333,8.447108333,Low
-13.21626667,8.446796667,Low
-13.21627667,8.446595,Low
-13.21628167,8.44655,Low
-13.21628667,8.446503333,Low
-13.216325,8.446275,Low
-13.21633667,8.446146667,Low
-13.21636833,8.445915,Low
-13.216395,8.445778333,Low
-13.21639333,8.445575,Low
-13.21638833,8.445506667,Low
-13.216395,8.445433333,Low
-13.21638167,8.445331667,Medium
-13.216365,8.44531,Medium
-13.21632,8.445281667,Medium
-13.21621333,8.44527,Low
-13.216125,8.445271667,Medium
-13.215955,8.445275,Medium
-13.21560167,8.445256667,Low
-13.21553833,8.445261667,Low
-13.21530167,8.445255,Medium
-13.21525833,8.445238333,Low
-13.21522167,8.445218333,Low
-13.21515667,8.445165,Low
-13.21512333,8.445133333,Low
-13.21501167,8.445041667,Medium
-13.21422,8.443716667,Low
-13.21407,8.443011667,Low
-13.214065,8.442965,Low
-13.21538167,8.442766667,Low
-13.21543,8.442773333,Medium
-13.215525,8.442776667,Medium
-13.21565833,8.44276,Medium
-13.21573667,8.442741667,Medium
-13.21576667,8.442733333,Low
-13.21582667,8.442706667,Low
-13.21669667,8.441701667,Low
-13.21670667,8.44166,Low
-13.21671667,8.44162,Low
-13.21679,8.441376667,Low
-13.21680167,8.441298333,Low
-13.21680833,8.441221667,Low
-13.216815,8.441181667,Low
-13.21684333,8.441075,Medium
-13.216855,8.441035,Low
-13.21688,8.440951667,Medium
-13.21689167,8.44091,Medium
-13.217175,8.439941667,High
-13.21718333,8.439905,High
-13.21719833,8.439866667,High
-13.21726667,8.43954,Low
-13.21725667,8.439408333,Low
-13.21725,8.439331667,Low
-13.217275,8.439173333,Low
-13.21731667,8.439061667,Medium
-13.21732333,8.439031667,Medium
-13.21732833,8.438981667,Medium
-13.21732833,8.438963333,Low
-13.21733833,8.438916667,Low
-13.21735167,8.438891667,Low
-13.21744333,8.438708333,High
-13.21746,8.438676667,High
-13.21750667,8.43857,Medium
-13.21752167,8.43853,Medium
-13.21765167,8.43831,High
-13.217675,8.438271667,Low
-13.21770167,8.43824,Low
-13.217745,8.438175,Low
-13.21779167,8.438015,Low
-13.217795,8.437971667,Low
-13.2178,8.437888333,Low
-13.21780667,8.437801667,Low
-13.21781,8.437755,High
-13.21782667,8.43762,High
-13.217855,8.437485,Medium
-13.217915,8.437255,High
-13.21795667,8.437125,High
-13.21797,8.437083333,Medium
-13.217985,8.437041667,Medium
-13.21805667,8.436816667,Low
-13.21806833,8.43677,Low
-13.21808167,8.43668,Low
-13.218085,8.436635,Low
-13.21808833,8.436515,Low
-13.21807333,8.436341667,Low
-13.21805833,8.436225,Low
-13.21804667,8.436191667,Low
-13.21803167,8.436155,Low
-13.21801167,8.436075,Low
-13.21801167,8.436036667,Low
-13.218,8.435908333,Low
-13.217995,8.435866667,Low
-13.21797667,8.435773333,High
-13.217945,8.435625,High
-13.21794,8.435533333,High
-13.21793333,8.435491667,Low
-13.13911167,8.386855,High
-13.13411,8.393373333,Low
-13.11859333,8.397778333,High
-13.11864667,8.397816667,High
-13.11866667,8.397835,Low
-13.1187,8.39787,Low
-13.12394167,8.393615,Low
-13.12398333,8.393593333,Low
-13.12402833,8.393573333,Low
-13.124075,8.393555,Low
-13.12412167,8.393535,Low
-13.12421167,8.393493333,Low
-13.12433167,8.39344,Low
-13.12444,8.39341,Low
-13.12569833,8.393096667,Low
-13.12575,8.393091667,Low
-13.126685,8.393055,Low
-13.12422167,8.387478333,High
-13.12424833,8.38743,High
-13.12428833,8.38728,High
-13.12430333,8.387231667,High
-13.13106167,8.38146,High
-13.13111333,8.381435,High
-13.13502333,8.369638333,Low
-13.13511167,8.36957,Low
-13.13523333,8.369625,Low
-13.13528,8.370056667,Low
-13.13529333,8.370101667,Low
-13.13543667,8.370891667,Medium
-13.13865,8.375378333,High
-13.138665,8.375345,High
-13.14067667,8.371751667,Low
-13.14068333,8.371698333,Low
-13.14071,8.371626667,Low
-13.14073667,8.371576667,Low
-13.14081167,8.371278333,Low
-13.14099,8.370981667,Low
-13.141025,8.37092,Low
-13.14104,8.370895,Low
-13.141065,8.370875,Low
-13.141115,8.370835,Low
-13.14129,8.370706667,Low
-13.141595,8.370476667,Low
-13.14161833,8.370451667,Low
-13.14169667,8.370386667,Low
-13.14172333,8.370366667,Low
-13.14220667,8.37004,Low
-13.142335,8.37005,Low
-13.142515,8.37007,Low
-13.14280667,8.370148333,Low
-13.14288333,8.37019,Low
-13.14321667,8.370238333,Low
-13.143265,8.370226667,Low
-13.1433,8.370215,Low
-13.14342167,8.370176667,Low
-13.14355333,8.37016,Low
-13.14359333,8.370151667,Low
-13.143855,8.369993333,Low
-13.14407667,8.369803333,Low
-13.14417,8.369761667,Low
-13.14419667,8.369761667,Low
-13.14431833,8.369795,Low
-13.14448833,8.369873333,Low
-13.14457,8.36993,Low
-13.14461833,8.369951667,Low
-13.14464,8.369961667,Low
-13.14509833,8.369425,Low
-13.14505333,8.369485,Low
-13.144815,8.369816667,Low
-13.144795,8.369846667,Low
-13.14478167,8.369875,Low
-13.14471333,8.370038333,Low
-13.144715,8.370048333,Low
-13.144845,8.370495,Low
-13.145005,8.371318333,Low
-13.14503167,8.371348333,Low
-13.14509167,8.37145,Low
-13.14537667,8.371815,Low
-13.145465,8.37188,Low
-13.14550667,8.37194,Low
-13.14556,8.37218,Low
-13.14563167,8.37239,Low
-13.14579833,8.372546667,Low
-13.14599,8.372533333,Low
-13.14628333,8.372568333,Low
-13.14649333,8.372491667,Low
-13.14654,8.372476667,Low
-13.146635,8.37246,Low
-13.14689333,8.37245,Low
-13.14728333,8.372488333,Low
-13.14731167,8.372481667,Low
-13.14733667,8.372485,Low
-13.14743,8.372501667,Low
-13.14745,8.372513333,Low
-13.14768,8.37308,Low
-13.14768833,8.373105,Low
-13.14769667,8.373135,Low
-13.147875,8.373706667,Low
-13.14788833,8.373746667,Low
-13.14279167,8.383805,High
-13.14283,8.383823333,High
-13.14311333,8.383935,High
-13.145975,8.386025,High
-13.145965,8.386005,High
-13.14492667,8.385295,High
-13.14491333,8.385288333,High
-13.14489,8.385273333,High
-13.143875,8.388748333,High
-13.14384167,8.38879,High
-13.14372667,8.388906667,High
-13.14359167,8.389041667,High
-13.143565,8.389073333,High
-13.14329167,8.389428333,High
-13.14312,8.389666667,High
-13.143065,8.389746667,High
-13.14304,8.389783333,High
-13.24485833,8.38258,High
-13.24606,8.383333333,Medium
-13.24632333,8.383501667,High
-13.24650167,8.383613333,Medium
-13.246675,8.383718333,Medium
-13.25478667,8.38827,Medium
-13.25920667,8.382915,High
-13.25971,8.383203333,Low
-13.25974667,8.38322,Low
-13.25978,8.383236667,Low
-13.25982,8.388271667,Medium
-13.26230667,8.393933333,High
-13.26310833,8.394188333,Low
-13.25229333,8.398033333,Low
-13.25228167,8.397993333,Low
-13.25208333,8.397231667,Low
-13.25190167,8.397003333,Low
-13.25184,8.396896667,Low
-13.25164833,8.396693333,Low
-13.25159667,8.396645,Low
-13.25153333,8.39657,Low
-13.25143,8.396471667,Low
-13.251395,8.39642,Low
-13.25131,8.396368333,Low
-13.25127833,8.396348333,Low
-13.261995,8.409406667,High
-13.26376833,8.412061667,High
-13.26851,8.416566667,High
-13.26869333,8.416708333,High
-13.268875,8.416848333,High
-13.26944333,8.417273333,High
-13.26982667,8.417563333,High
-13.27754667,8.428028333,High
-13.27754333,8.428311667,High
-13.27797833,8.434343333,High
-13.27329333,8.43563,High
-13.268405,8.432033333,High
-13.15601,8.393098333,High
-13.156555,8.424935,High
-13.15657167,8.424948333,High
-13.21325667,8.4834,High
-13.24133,8.378581667,High
-13.24105167,8.377988333,High
-13.23939333,8.376026667,High
-13.23922,8.375868333,High
-13.23821,8.375006667,Medium
-13.23808833,8.374908333,Medium
-13.23763667,8.37449,High
-13.23743833,8.374318333,High
-13.23648833,8.373498333,High
-13.23271667,8.370358333,High
-13.23266833,8.370321667,Low
-13.23256167,8.370248333,Low
-13.23250333,8.370211667,Low
-13.232225,8.370036667,Low
-13.23217833,8.369998333,Low
-13.231745,8.369626667,Low
-13.23141667,8.36924,Low
-13.23135,8.369163333,Low
-13.23124,8.36902,Low
-13.23118833,8.368926667,Low
-13.22782,8.371501667,High
-13.22796167,8.370901667,Low
-13.22797333,8.370863333,Low
-13.22829167,8.36997,Medium
-13.22833667,8.369926667,Medium
-13.22839,8.369906667,Low
-13.22845,8.369875,Low
-13.228525,8.36984,Low
-13.22871,8.369711667,Low
-13.22871667,8.369681667,Low
-13.22886833,8.369585,Low
-13.22891167,8.369566667,Low
-13.22942833,8.369381667,Low
-13.22955,8.369326667,Low
-13.229655,8.369266667,Low
-13.22985333,8.369328333,Low
-13.22991333,8.3694,Low
-13.23044333,8.369291667,Low
-13.23047833,8.369261667,Low
-13.23067333,8.369116667,Low
-13.23074667,8.369075,Low
-13.23078167,8.369058333,Low
-13.23093333,8.368978333,Low
-13.23099167,8.368953333,Low
-13.23104333,8.368925,Low
-13.23109167,8.368896667,Low
-13.231135,8.368825,Low
-13.23112333,8.368798333,Medium
-13.23110167,8.368761667,Low
-13.231075,8.368721667,Low
-13.23100667,8.36863,Low
-13.23094333,8.368528333,Low
-13.23091833,8.368481667,Low
-13.23087833,8.368395,Low
-13.23061,8.367578333,Low
-13.24048167,8.452176667,High
-13.24042,8.45213,High
-13.22375333,8.430761667,Low
-13.22396333,8.430233333,Low
-13.22218833,8.435201667,Low
-13.218835,8.434733333,Medium
-13.21876833,8.434766667,Medium
-13.21838833,8.43489,Medium
-13.21757167,8.43463,Medium
-13.2175,8.434593333,Medium
-13.21742167,8.434551667,Low
-13.21725667,8.43446,Low
-13.21699167,8.434323333,Medium
-13.216705,8.434181667,Medium
-13.211585,8.433181667,Medium
-13.2097,8.43243,Medium
-13.20959833,8.432385,Medium
-13.20949667,8.432343333,Medium
-13.20939167,8.432301667,Medium
-13.20928667,8.432261667,Medium
-13.20906333,8.432193333,Medium
-13.20895,8.43216,Medium
-13.20756167,8.431553333,Medium
-13.20015333,8.426645,High
-13.19941167,8.427536667,Low
-13.19935167,8.42764,Low
-13.199325,8.427685,Low
-13.19928333,8.427771667,Low
-13.19927167,8.427813333,Low
-13.19926833,8.427855,Low
-13.19928167,8.42792,Low
-13.19929167,8.42794,Low
-13.19931,8.42796,Low
-13.199335,8.427983333,Low
-13.19943667,8.428058333,Low
-13.199545,8.428148333,Low
-13.19963,8.42827,Low
-13.19976,8.428741667,Low
-13.19964333,8.428938333,Low
-13.19908,8.429295,Low
-13.199055,8.429318333,Low
-13.19891667,8.429488333,Low
-13.19888833,8.429558333,Low
-13.198875,8.42969,Low
-13.19889,8.42977,Low
-13.19894,8.42988,Low
-13.19895167,8.429905,Low
-13.19898667,8.429953333,Low
-13.19901167,8.42997,Low
-13.20021,8.430495,Low
-13.20024333,8.430518333,Low
-13.20029667,8.430558333,Low
-13.200495,8.43069,Low
-13.20051667,8.430703333,Low
-13.20056,8.430718333,Low
-13.20071,8.430776667,Low
-13.20073333,8.430785,Low
-13.20082333,8.430808333,Low
-13.20094167,8.430815,Medium
-13.20098833,8.430816667,Medium
-13.20104333,8.430821667,Low
-13.20117333,8.430828333,Low
-13.20167333,8.430965,Low
-13.20188,8.431043333,Low
-13.20212667,8.431165,Low
-13.20148667,8.431915,Low
-13.20153833,8.432671667,Low
-13.20179667,8.433963333,Low
-13.20179167,8.43401,Low
-13.20177167,8.434093333,Low
-13.20174,8.434216667,High
-13.20162833,8.434573333,Low
-13.20161667,8.434606667,Low
-13.201605,8.434643333,Low
-13.20129333,8.435106667,Low
-13.20089333,8.435906667,Low
-13.26878667,8.482616667,Medium
-13.23868833,8.483876667,Medium
-13.2115,8.478995,Medium
-13.24060333,8.485673333,Medium
-13.257025,8.450086667,Medium
-13.2676,8.464883333,Medium
-13.14243,8.40977,Medium
-13.18201333,8.456846667,Medium
-13.20838167,8.489088333,Medium
-13.24478833,8.478715,Medium
-13.20885833,8.486196667,Medium
-13.25702833,8.449998333,Medium
-13.267415,8.484255,Medium
-13.265555,8.455423333,Medium
-13.23658167,8.488405,Medium
-13.27003333,8.480753333,Medium
-13.27795,8.434085,Medium
-13.26917667,8.457338333,Medium
-13.19088833,8.461441667,Medium
-13.24542,8.469456667,Medium
-13.24337833,8.479111667,Medium
-13.25788667,8.39105,Medium
-13.24865167,8.47431,Medium
-13.23615667,8.480048333,Medium
-13.23676167,8.482478333,Medium
-13.27763833,8.427658333,Medium
-13.23981167,8.486196667,Medium
-13.21450833,8.480401667,Medium
-13.22107167,8.483951667,Medium
-13.19084167,8.46154,Medium
-13.26091,8.447201667,Medium
-13.24871167,8.47428,Medium
-13.19330833,8.464701667,Medium
-13.26818333,8.45645,Medium
-13.24360833,8.478856667,Medium
-13.21731167,8.481133333,Medium
-13.26035833,8.447203333,Medium
-13.27249667,8.453363333,Medium
-13.19159,8.467491667,Medium
-13.21636833,8.489603333,Medium
-13.26710333,8.484406667,Medium
-13.21464833,8.480865,Medium
-13.26614333,8.455133333,Medium
-13.21458167,8.480605,Medium
-13.2703,8.457681667,Medium
-13.21794167,8.48134,Medium
-13.23563333,8.487226667,Medium
-13.253855,8.473766667,Medium
-13.23726667,8.483035,Medium
-13.27745167,8.432946667,Medium
-13.27292667,8.47715,Medium
-13.20835667,8.486668333,Medium
-13.21761333,8.482481667,Medium
-13.26361333,8.454366667,Medium
-13.21358667,8.486768333,Medium
-13.26625333,8.484793333,Medium
-13.27820333,8.434813333,Medium
-13.19451667,8.463188333,Medium
-13.27822333,8.434761667,Medium
-13.191465,8.472828333,Medium
-13.24878333,8.474215,Medium
-13.21117833,8.484381667,Medium
-13.24607333,8.470241667,Medium
-13.211325,8.478425,Medium
-13.24904167,8.473941667,Medium
-13.20833333,8.468636667,Medium
-13.23804167,8.483983333,Medium
-13.26569,8.455371667,Medium
-13.22168167,8.484575,Medium
-13.21363,8.486688333,Medium
-13.212325,8.480993333,Medium
-13.21130667,8.47835,Medium
-13.188625,8.463246667,Medium
-13.27245833,8.477726667,Medium
-13.18056,8.4527,Medium
-13.25906667,8.451013333,Medium
-13.26684833,8.455883333,Medium
-13.24046,8.485768333,Medium
-13.220565,8.48966,Medium
-13.238385,8.484216667,Medium
-13.18181,8.45635,Medium
-13.23617167,8.479826667,Medium
-13.267,8.455998333,Medium
-13.22641167,8.488685,Medium
-13.25357333,8.474436667,Medium
-13.21076833,8.476718333,Medium
-13.21937667,8.48333,Medium
-13.18684333,8.464123333,Medium
-13.21716167,8.483445,Medium
-13.184205,8.458248333,Medium
-13.27186667,8.461845,Medium
-13.23581167,8.487335,Medium
-13.23672333,8.482391667,Medium
-13.27820333,8.434563333,Medium
-13.14490667,8.412933333,Medium
-13.206255,8.474273333,Medium
-13.14382667,8.411888333,Medium
-13.24058667,8.485686667,Medium
-13.21338333,8.48722,Medium
-13.248105,8.472648333,Medium
-13.191565,8.467181667,Medium
-13.21817667,8.481536667,Medium
-13.218965,8.483306667,Medium
-13.21639333,8.489515,Medium
-13.21636667,8.484248333,Medium
-13.277925,8.42716,Medium
-13.267295,8.48432,Medium
-13.21635833,8.48964,Medium
-13.21449167,8.484353333,Medium
-13.20816333,8.470526667,Medium
-13.27747333,8.43064,Medium
-13.24334833,8.47914,Medium
-13.183605,8.460503333,Medium
-13.20993167,8.475693333,Medium
-13.21112,8.47775,Medium
-13.21209833,8.480935,Medium
-13.253645,8.474473333,Medium
-13.251835,8.4735,Medium
-13.24635833,8.481005,Medium
-13.21761333,8.480998333,Medium
-13.268505,8.45642,Medium
-13.25611,8.475203333,Medium
-13.18057833,8.452676667,Medium
-13.26864333,8.482858333,Medium
-13.21681,8.483771667,Medium
-13.216305,8.484453333,Medium
-13.217215,8.483343333,Medium
-13.26728333,8.465451667,Medium
-13.21754333,8.486381667,Medium
-13.2491,8.473891667,Medium
-13.223935,8.484551667,Medium
-13.26611833,8.455118333,Medium
-13.23571833,8.372803333,Medium
-13.26042833,8.447205,Medium
-13.21726333,8.487161667,Medium
-13.22092667,8.489696667,Medium
-13.27182833,8.461765,Medium
-13.27759333,8.429563333,Medium
-13.26764,8.484115,Medium
-13.23827167,8.487398333,Medium
-13.268005,8.45645,Medium
-13.19129167,8.461596667,Medium
-13.2373,8.48307,Medium
-13.26885667,8.457235,Medium
-13.238535,8.484048333,Medium
-13.21065,8.489175,Medium
-13.25166833,8.472101667,Medium
-13.182705,8.456431667,Medium
-13.214535,8.48045,Medium
-13.190065,8.461606667,Medium
-13.23622333,8.487893333,Medium
-13.24570833,8.484596667,Medium
-13.26478333,8.470231667,Medium
-13.20806333,8.476466667,Medium
-13.23939167,8.48653,Medium
-13.22484333,8.483578333,Medium
-13.20866667,8.486376667,Medium
-13.24363667,8.478838333,Medium
-13.21736333,8.489716667,Medium
-13.255635,8.449695,Medium
-13.21035667,8.475925,Medium
-13.26769333,8.484076667,Medium
-13.19087833,8.46147,Medium
-13.21031833,8.475893333,Medium
-13.20634667,8.473833333,Medium
-13.20916667,8.475765,Medium
-13.17958833,8.454088333,Medium
-13.21020167,8.485155,Medium
-13.25397833,8.474628333,Medium
-13.26609167,8.455115,Medium
-13.22017833,8.48962,Medium
-13.23572333,8.486436667,Medium
-13.14483,8.412893333,Medium
-13.21443667,8.480223333,Medium
-13.21665167,8.488823333,Medium
-13.23565333,8.487213333,Medium
-13.19000333,8.461728333,Medium
-13.25583,8.449563333,Medium
-13.27238333,8.477828333,Medium
-13.24622167,8.470408333,Medium
-13.22257333,8.484953333,Medium
-13.26870333,8.48276,Medium
-13.26621,8.484815,Medium
-13.216675,8.483861667,Medium
-13.19291,8.46472,Medium
-13.24371333,8.47879,Medium
-13.21393833,8.486016667,Medium
-13.22431833,8.48426,Medium
-13.25913167,8.447556667,Medium
-13.21743667,8.482861667,Medium
-13.21145333,8.478828333,Medium
-13.259475,8.4511,Medium
-13.21455833,8.48052,Medium
-13.19074,8.461653333,Medium
-13.27840333,8.450661667,Medium
-13.26665167,8.484593333,Medium
-13.20626167,8.475326667,Medium
-13.14602167,8.4009,Medium
-13.211825,8.479983333,Medium
-13.21564833,8.4843,Medium
-13.27216,8.46256,Medium
-13.217975,8.481865,Medium
-13.27790833,8.451366667,Medium
-13.21089167,8.477071667,Medium
-13.25805833,8.391203333,Medium
-13.19097167,8.46132,Medium
-13.210005,8.475716667,Medium
-13.27845167,8.450576667,Medium
-13.26077333,8.394158333,Medium
-13.18254833,8.456536667,Medium
-13.208235,8.476355,Medium
-13.21168833,8.479535,Medium
-13.27603167,8.43674,Medium
-13.26723167,8.48435,Medium
-13.23733667,8.483106667,Medium
-13.25785167,8.391016667,Medium
-13.21081167,8.476863333,Medium
-13.22046667,8.48965,Medium
-13.24848,8.474105,Medium
-13.23741833,8.483195,Medium
-13.25428333,8.474763333,Medium
-13.1826,8.456503333,Medium
-13.23897333,8.486858333,Medium
-13.23645,8.48169,Medium
-13.24367167,8.478813333,Medium
-13.21703,8.481316667,Medium
-13.24639833,8.480113333,Medium
-13.25970833,8.447323333,Medium
-13.20793167,8.476538333,Medium
-13.21558,8.484271667,Medium
-13.27798333,8.434156667,Medium
-13.238985,8.483575,Medium
-13.25991333,8.44727,Medium
-13.24854667,8.474285,Medium
-13.21148333,8.478938333,Medium
-13.19346167,8.464686667,Medium
-13.26774167,8.484038333,Medium
-13.268885,8.457251667,Medium
-13.277255,8.431341667,Medium
-13.20854,8.4865,Medium
-13.20903667,8.486061667,Medium
-13.24647167,8.478835,Medium
-13.24933333,8.473545,Medium
-13.21732833,8.481108333,Medium
-13.21225167,8.481026667,Medium
-13.26388167,8.45385,Medium
-13.21978167,8.48959,Medium
-13.25080833,8.471293333,Medium
-13.210475,8.476065,Medium
-13.21862167,8.48342,Medium
-13.23662333,8.482113333,Medium
-13.21809333,8.481718333,Medium
-13.217315,8.483118333,Medium
-13.21768667,8.482283333,Medium
-13.238765,8.483781667,Medium
-13.16923167,8.434546667,Medium
-13.19353,8.462551667,Medium
-13.25077,8.471316667,Medium
-13.20821667,8.471368333,Medium
-13.206205,8.474536667,Medium
-13.24439667,8.47872,Medium
-13.24027667,8.482285,Medium
-13.26240167,8.451831667,Medium
-13.20801333,8.476496667,Medium
-13.20797667,8.487198333,Medium
-13.23287167,8.477855,Medium
-13.19082333,8.461563333,Medium
-13.26503333,8.470471667,Medium
-13.26426,8.453133333,Medium
-13.21779667,8.485571667,Medium
-13.218895,8.483301667,Medium
-13.23944833,8.486483333,Medium
-13.18439,8.46474,Medium
-13.19152667,8.461868333,Medium
-13.20969333,8.4855,Medium
-13.23700333,8.488318333,Medium
-13.21724,8.481153333,Medium
-13.26594667,8.469598333,Medium
-13.21722,8.481165,Medium
-13.20794667,8.476531667,Medium
-13.21813,8.48167,Medium
-13.27764,8.427573333,Medium
-13.26644333,8.484688333,Medium
-13.27785667,8.433861667,Medium
-13.14606833,8.40087,Medium
-13.22488333,8.483503333,Medium
-13.24929833,8.473621667,Medium
-13.217065,8.483578333,Medium
-13.24859333,8.474305,Medium
-13.23036833,8.477608333,Medium
-13.25905667,8.447628333,Medium
-13.26150833,8.39441,Medium
-13.26079333,8.394183333,Medium
-13.20634833,8.473803333,Medium
-13.21689833,8.483711667,Medium
-13.27072167,8.479895,Medium
-13.23842667,8.487276667,Medium
-13.23369333,8.487623333,Medium
-13.24391833,8.478748333,Medium
-13.20632667,8.473985,Medium
-13.19349833,8.462565,Medium
-13.24381,8.478763333,Medium
-13.23362667,8.487546667,Medium
-13.26404167,8.453545,Medium
-13.23620167,8.481451667,Medium
-13.23845167,8.484141667,Medium
-13.21838667,8.489663333,Medium
-13.21091333,8.47714,Medium
-13.16937833,8.4347,Medium
-13.27404,8.437308333,Medium
-13.23276,8.47784,Medium
-13.23669,8.488523333,Medium
-13.25910333,8.447583333,Medium
-13.26938833,8.457395,Medium
-13.27564167,8.436986667,Medium
-13.18041667,8.452791667,Medium
-13.14620167,8.412345,Medium
-13.211215,8.478015,Medium
-13.26943667,8.45741,Medium
-13.217365,8.481048333,Medium
-13.26921167,8.481941667,Medium
-13.23664167,8.48848,Medium
-13.238645,8.48392,Medium
-13.263835,8.453951667,Medium
-13.23413167,8.488248333,Medium
-13.20850333,8.486531667,Medium
-13.23648667,8.481791667,Medium
-13.19142333,8.461676667,Medium
-13.20833,8.468715,Medium
-13.27777833,8.435483333,Medium
-13.20632,8.474013333,Medium
-13.251375,8.47126,Medium
-13.25799,8.391145,Medium
-13.27,8.480796667,Medium
-13.21720833,8.487326667,Medium
-13.21719,8.483395,Medium
-13.20814667,8.470573333,Medium
-13.208405,8.47624,Medium
-13.21912333,8.483316667,Medium
-13.26808667,8.48368,Medium
-13.193585,8.462513333,Medium
-13.21668167,8.488725,Medium
-13.20861167,8.486433333,Medium
-13.26053,8.393733333,Medium
-13.22510333,8.483043333,Medium
-13.207,8.470906667,Medium
-13.23568833,8.487203333,Medium
-13.220735,8.48367,Medium
-13.21772667,8.481136667,Medium
-13.212235,8.481033333,Medium
-13.16983333,8.435528333,Medium
-13.221185,8.484065,Medium
-13.269595,8.457456667,Medium
-13.22530167,8.482536667,Medium
-13.268615,8.456545,Medium
-13.208105,8.476445,Medium
-13.21634833,8.489668333,Medium
-13.27764833,8.433408333,Medium
-13.24646667,8.478873333,Medium
-13.238685,8.48707,Medium
-13.21946167,8.483333333,Medium
-13.240805,8.48178,Medium
-13.23721333,8.488155,Medium
-13.23942833,8.483065,Medium
-13.23785,8.483761667,Medium
-13.27786,8.435361667,Medium
-13.211095,8.477683333,Medium
-13.20870167,8.486345,Medium
-13.21758667,8.482543333,Medium
-13.145275,8.401525,Medium
-13.26956667,8.481391667,Medium
-13.269135,8.461356667,Medium
-13.26189333,8.451743333,Medium
-13.18189833,8.456615,Medium
-13.21741667,8.482908333,Medium
-13.27210167,8.4624,Medium
-13.24856833,8.474298333,Medium
-13.26016667,8.447211667,Medium
-13.23773667,8.487806667,Medium
-13.19093667,8.461361667,Medium
-13.24351167,8.478935,Medium
-13.26924833,8.481885,Medium
-13.14499,8.412968333,Medium
-13.20591167,8.473248333,Medium
-13.27784333,8.435368333,Medium
-13.246465,8.478963333,Medium
-13.262545,8.393928333,Medium
-13.21834333,8.48967,Medium
-13.21691833,8.481365,Medium
-13.21386,8.486188333,Medium
-13.26415333,8.453335,Medium
-13.210315,8.48508,Medium
-13.24783167,8.472168333,Medium
-13.27814,8.434465,Medium
-13.21027333,8.475855,Medium
-13.19355667,8.462536667,Medium
-13.217285,8.481143333,Medium
-13.193345,8.462595,Medium
-13.27807667,8.434353333,Medium
-13.27279167,8.477308333,Medium
-13.19408167,8.462273333,Medium
-13.27213,8.46248,Medium
-13.23623167,8.479066667,Medium
-13.26393333,8.453748333,Medium
-13.26369667,8.454228333,Medium
-13.26892,8.457266667,Medium
-13.21432,8.480025,Medium
-13.20627167,8.474185,Medium
-13.266905,8.48449,Medium
-13.21443667,8.484706667,Medium
-13.21219,8.481048333,Medium
-13.26895333,8.461788333,Medium
-13.23871,8.48385,Medium
-13.27596333,8.436783333,Medium
-13.220665,8.483618333,Medium
-13.243975,8.478741667,Medium
-13.23569,8.478268333,Medium
-13.26330833,8.468746667,Medium
-13.218615,8.483453333,Medium
-13.244495,8.484593333,Medium
-13.15993,8.429486667,Medium
-13.2778,8.43543,Medium
-13.18198667,8.456843333,Medium
-13.18212667,8.456795,Medium
-13.24026,8.485903333,Medium
-13.22642,8.488668333,Medium
-13.258355,8.39148,Medium
-13.23648167,8.481761667,Medium
-13.22081333,8.489676667,Medium
-13.14259833,8.410073333,Medium
-13.25792167,8.391081667,Medium
-13.21666167,8.48136,Medium
-13.21864,8.489628333,Medium
-13.19070833,8.461653333,Medium
-13.21167,8.479478333,Medium
-13.24646333,8.479016667,Medium
-13.22366333,8.4847,Medium
-13.23599667,8.487573333,Medium
-13.22054167,8.489658333,Medium
-13.19377,8.464661667,Medium
-13.26979333,8.457525,Medium
-13.20813167,8.47643,Medium
-13.22094167,8.483835,Medium
-13.19343333,8.464691667,Medium
-13.19393667,8.46231,Medium
-13.23802833,8.483965,Medium
-13.207265,8.47083,Medium
-13.21801667,8.481815,Medium
-13.20618167,8.474816667,Medium
-13.23584333,8.47829,Medium
-13.26934167,8.457383333,Medium
-13.23603,8.48761,Medium
-13.21713167,8.483491667,Medium
-13.238875,8.486928333,Medium
-13.20624,8.474343333,Medium
-13.24882333,8.474178333,Medium
-13.21544,8.484218333,Medium
-13.26874167,8.45713,Medium
-13.21013667,8.485196667,Medium
-13.21697667,8.481348333,Medium
-13.20987167,8.485356667,Medium
-13.191445,8.461701667,Medium
-13.24034,8.48585,Medium
-13.219845,8.489588333,Medium
-13.23652167,8.481903333,Medium
-13.21727667,8.487121667,Medium
-13.25668333,8.449045,Medium
-13.1934,8.464696667,Medium
-13.240435,8.48579,Medium
-13.21981667,8.48959,Medium
-13.217755,8.481161667,Medium
-13.25962667,8.447348333,Medium
-13.26629667,8.48477,Medium
-13.23823333,8.487426667,Medium
-13.236465,8.481711667,Medium
-13.23677,8.488506667,Medium
-13.2376,8.487883333,Medium
-13.24429,8.484345,Medium
-13.24052333,8.48573,Medium
-13.26862333,8.456756667,Medium
-13.20799833,8.47651,Medium
